region1,demand_power,power,2015-01-04 16:00:00,-29.5
region1,demand_power,power,2015-01-04 17:00:00,-40.1
region1,demand_power,power,2015-01-04 18:00:00,-39.9
region1,demand_power,power,2015-01-04 19:00:00,-40.5
region1,demand_power,power,2015-01-04 20:00:00,-30.5
region1,demand_power,power,2015-01-04 21:00:00,-24.5
region1,demand_power,power,2015-01-04 22:00:00,-48.8
region1,demand_power,power,2015-01-04 23:00:00,-28.9
region1,demand_power,power,2015-01-05 00:00:00,-37.2
region1,demand_power,power,2015-01-05 01:00:00,-46.5
region1,demand_power,power,2015-01-05 02:00:00,-30.2
region1,demand_power,power,2015-01-05 03:00:00,-32.8
region1,demand_power,power,2015-01-05 04:00:00,-38.9
region1,demand_power,power,2015-01-05 05:00:00,-31.5
region1,demand_power,power,2015-01-05 06:00:00,-49.1
region1,demand_power,power,2015-01-05 07:00:00,-31.6
region1,demand_power,power,2015-01-05 08:00:00,-36.2
region1,demand_power,power,2015-01-05 09:00:00,-30.8
region1,demand_power,power,2015-01-05 10:00:00,-29.4
region1,demand_power,power,2015-01-05 11:00:00,-30.6
region1,demand_power,power,2015-01-05 12:00:00,-30.3
region1,demand_power,power,2015-01-05 13:00:00,-43.3
region1,demand_power,power,2015-01-05 14:00:00,-43.7
region1,demand_power,power,2015-01-05 15:00:00,-36.0
region1,demand_power,power,2015-01-05 16:00:00,-23.8
region1,demand_power,power,2015-01-05 17:00:00,-35.8
region1,demand_power,power,2015-01-05 18:00:00,-37.6
region1,demand_power,power,2015-01-05 19:00:00,-37.6
region1,demand_power,power,2015-01-05 20:00:00,-29.6
region1,demand_power,power,2015-01-05 21:00:00,-23.7
region1,demand_power,power,2015-01-05 22:00:00,-33.5
region1,demand_power,power,2015-01-05 23:00:00,-24.4
