region1,wind,2015-01-05 11:00:00,3.30936785986
region1,wind,2015-01-05 12:00:00,14.6311348058
region1,wind,2015-01-05 13:00:00,1.93201827875
region1,wind,2015-01-05 14:00:00,9.03317593298
region1,wind,2015-01-05 15:00:00,8.69291698401
region1,wind,2015-01-05 16:00:00,14.1184158416
region1,wind,2015-01-05 17:00:00,17.3928255903
region1,wind,2015-01-05 18:00:00,5.29032749429
region1,wind,2015-01-05 19:00:00,12.5686062452
region1,wind,2015-01-05 20:00:00,19.5485757807
region1,wind,2015-01-05 21:00:00,3.30004569688
region1,wind,2015-01-05 22:00:00,2.99241431835
region1,wind,2015-01-05 23:00:00,2.09748667174
